market,symbol,quality_components,value_components,growth_components,momentum_components,low_risk_components,factor_count,core_factor_count,eligible_for_composite,component_count
hk,0635.HK,1,3,0,2,1,4,3,True,7
hk,0636.HK,1,3,0,2,1,4,3,True,7
hk,0637.HK,1,3,0,2,1,4,3,True,7
hk,0638.HK,1,3,0,1,0,3,2,False,5
hk,0639.HK,1,3,0,2,1,4,3,True,7
hk,0640.HK,1,3,0,2,1,4,3,True,7
hk,0641.HK,1,3,0,2,1,4,3,True,7
hk,0643.HK,1,3,0,2,1,4,3,True,7
hk,0645.HK,1,3,0,2,1,4,3,True,7
hk,0646.HK,1,2,0,2,1,4,3,True,6
hk,0648.HK,1,3,0,2,1,4,3,True,7
hk,0650.HK,1,3,0,2,1,4,3,True,7
hk,0653.HK,1,3,0,2,1,4,3,True,7
hk,0655.HK,1,3,0,2,1,4,3,True,7
hk,0656.HK,1,3,0,2,1,4,3,True,7
hk,0657.HK,1,3,0,2,1,4,3,True,7
hk,0658.HK,1,3,0,2,1,4,3,True,7
hk,0659.HK,1,0,0,2,1,3,2,False,4
hk,0660.HK,1,0,0,2,1,3,2,False,4
hk,0661.HK,1,3,0,2,1,4,3,True,7
hk,0662.HK,1,3,0,2,1,4,3,True,7
hk,0663.HK,1,0,0,2,1,3,2,False,4
hk,0664.HK,1,3,0,0,0,2,1,False,4
hk,0666.HK,1,3,0,2,0,3,2,False,6
hk,0667.HK,1,3,0,2,1,4,3,True,7
hk,0668.HK,1,3,0,0,0,2,1,False,4
hk,0669.HK,1,3,0,2,1,4,3,True,7
hk,0670.HK,1,3,0,2,1,4,3,True,7
hk,0672.HK,1,3,0,2,1,4,3,True,7
hk,0673.HK,1,3,0,2,1,4,3,True,7
hk,0674.HK,1,3,0,2,1,4,3,True,7
hk,0675.HK,1,3,0,2,1,4,3,True,7
hk,0676.HK,1,3,0,2,1,4,3,True,7
hk,0677.HK,1,3,0,2,1,4,3,True,7
hk,0679.HK,1,3,0,2,1,4,3,True,7
hk,0681.HK,1,3,0,2,1,4,3,True,7
hk,0682.HK,1,0,0,2,1,3,2,False,4
hk,0683.HK,1,3,0,2,1,4,3,True,7
hk,0684.HK,1,3,0,2,1,4,3,True,7
hk,0685.HK,1,3,0,2,1,4,3,True,7
hk,0686.HK,1,3,0,2,1,4,3,True,7
hk,0687.HK,1,3,0,2,1,4,3,True,7
hk,0688.HK,1,3,0,2,1,4,3,True,7
hk,0689.HK,1,3,0,2,1,4,3,True,7
hk,0690.HK,1,3,0,2,1,4,3,True,7
hk,0691.HK,1,3,0,2,1,4,3,True,7
hk,0693.HK,1,3,0,2,1,4,3,True,7
hk,0694.HK,1,3,0,2,1,4,3,True,7
hk,0695.HK,1,3,0,2,1,4,3,True,7
hk,0696.HK,1,3,0,2,1,4,3,True,7
hk,0697.HK,1,3,0,2,1,4,3,True,7
hk,0698.HK,1,3,0,2,1,4,3,True,7
hk,0699.HK,1,3,0,1,0,3,2,False,5
hk,0700.HK,1,3,0,2,1,4,3,True,7
hk,0701.HK,1,3,0,2,1,4,3,True,7
hk,0702.HK,1,0,0,2,1,3,2,False,4
hk,0703.HK,1,3,0,2,1,4,3,True,7
hk,0704.HK,1,0,0,2,1,3,2,False,4
hk,0707.HK,1,2,0,2,1,4,3,True,6
hk,0708.HK,1,0,0,2,1,3,2,False,4
hk,0709.HK,1,3,0,2,1,4,3,True,7
hk,0710.HK,1,3,0,2,1,4,3,True,7
hk,0711.HK,1,3,0,2,1,4,3,True,7
hk,0712.HK,1,2,0,2,1,4,3,True,6
hk,0713.HK,1,3,0,2,1,4,3,True,7
hk,0715.HK,1,0,0,2,1,3,2,False,4
hk,0716.HK,1,3,0,2,1,4,3,True,7
hk,0717.HK,1,3,0,2,1,4,3,True,7
hk,0718.HK,1,2,0,2,1,4,3,True,6
hk,0719.HK,1,3,0,2,1,4,3,True,7
hk,0720.HK,1,3,0,2,1,4,3,True,7
hk,0721.HK,1,0,0,2,1,3,2,False,4
hk,0722.HK,1,0,0,2,1,3,2,False,4
hk,0723.HK,1,3,0,2,1,4,3,True,7
hk,0724.HK,1,2,0,2,1,4,3,True,6
hk,0725.HK,1,3,0,2,1,4,3,True,7
hk,0726.HK,1,3,0,2,1,4,3,True,7
hk,0727.HK,1,3,0,2,1,4,3,True,7
hk,0728.HK,1,3,0,2,1,4,3,True,7
hk,0730.HK,1,3,0,2,1,4,3,True,7
hk,0731.HK,1,3,0,2,1,4,3,True,7
hk,0732.HK,1,3,0,2,1,4,3,True,7
hk,0733.HK,1,3,0,2,1,4,3,True,7
hk,0735.HK,0,0,0,2,1,2,2,False,3
hk,0736.HK,1,3,0,2,1,4,3,True,7
hk,0737.HK,1,3,0,2,1,4,3,True,7
hk,0738.HK,1,3,0,2,1,4,3,True,7
hk,0743.HK,1,3,0,2,1,4,3,True,7
hk,0745.HK,1,3,0,2,1,4,3,True,7
hk,0746.HK,1,3,0,2,1,4,3,True,7
hk,0747.HK,1,3,0,2,1,4,3,True,7
hk,0750.HK,1,3,0,2,1,4,3,True,7
hk,0751.HK,1,3,0,2,1,4,3,True,7
hk,0752.HK,1,3,0,2,1,4,3,True,7
hk,0753.HK,1,3,0,2,1,4,3,True,7
hk,0754.HK,1,0,0,2,1,3,2,False,4
hk,0755.HK,1,3,0,2,1,4,3,True,7
hk,0756.HK,1,0,0,2,1,3,2,False,4
hk,0757.HK,1,3,0,2,1,4,3,True,7
hk,0759.HK,1,0,0,2,1,3,2,False,4
hk,0760.HK,1,3,0,2,1,4,3,True,7
hk,0762.HK,1,3,0,2,1,4,3,True,7
hk,0763.HK,1,3,0,2,1,4,3,True,7
hk,0764.HK,1,3,0,2,1,4,3,True,7
hk,0765.HK,1,3,0,2,1,4,3,True,7
hk,0767.HK,1,3,0,2,1,4,3,True,7
hk,0768.HK,1,3,0,2,1,4,3,True,7
hk,0769.HK,1,3,0,2,1,4,3,True,7
hk,0770.HK,1,3,0,2,1,4,3,True,7
hk,0771.HK,1,3,0,2,1,4,3,True,7
hk,0772.HK,1,3,0,2,1,4,3,True,7
hk,0775.HK,1,3,0,2,1,4,3,True,7
hk,0776.HK,1,2,0,2,1,4,3,True,6
hk,0777.HK,1,3,0,2,1,4,3,True,7
hk,0780.HK,1,3,0,2,1,4,3,True,7
hk,0784.HK,1,3,0,2,1,4,3,True,7
hk,0788.HK,1,3,0,2,1,4,3,True,7
hk,0789.HK,1,3,0,2,1,4,3,True,7
hk,0794.HK,1,3,0,2,1,4,3,True,7
hk,0797.HK,1,3,0,2,1,4,3,True,7
hk,0798.HK,1,3,0,2,1,4,3,True,7
hk,0799.HK,1,3,0,2,1,4,3,True,7
hk,0800.HK,1,3,0,1,0,3,2,False,5
hk,0802.HK,1,0,0,2,1,3,2,False,4
hk,0804.HK,1,3,0,2,1,4,3,True,7
hk,0805.HK,1,3,0,2,0,3,2,False,6
hk,0806.HK,1,3,0,2,1,4,3,True,7
hk,0807.HK,1,3,0,2,1,4,3,True,7
hk,0809.HK,1,2,0,2,1,4,3,True,6
hk,0810.HK,1,3,0,2,1,4,3,True,7
hk,0811.HK,1,3,0,2,1,4,3,True,7
hk,0813.HK,1,2,0,2,1,4,3,True,6
hk,0814.HK,1,3,0,2,1,4,3,True,7
hk,0815.HK,1,3,0,2,1,4,3,True,7
hk,0816.HK,1,3,0,2,1,4,3,True,7
hk,0817.HK,1,3,0,2,1,4,3,True,7
hk,0818.HK,1,3,0,2,1,4,3,True,7
hk,0819.HK,1,3,0,2,1,4,3,True,7
hk,0821.HK,1,3,0,2,1,4,3,True,7
hk,0822.HK,1,3,0,2,1,4,3,True,7
hk,0825.HK,1,2,0,2,1,4,3,True,6
hk,0826.HK,1,3,0,2,1,4,3,True,7
hk,0827.HK,1,2,0,2,1,4,3,True,6
hk,0828.HK,1,3,0,2,1,4,3,True,7
hk,0829.HK,1,3,0,2,1,4,3,True,7
hk,0830.HK,1,3,0,2,1,4,3,True,7
hk,0831.HK,1,3,0,2,1,4,3,True,7
hk,0832.HK,1,2,0,2,1,4,3,True,6
hk,0833.HK,1,3,0,2,1,4,3,True,7
hk,0834.HK,1,3,0,2,1,4,3,True,7
hk,0836.HK,1,3,0,2,1,4,3,True,7
hk,0837.HK,1,3,0,2,1,4,3,True,7
hk,0838.HK,1,3,0,2,1,4,3,True,7
hk,0839.HK,1,3,0,2,1,4,3,True,7
hk,0840.HK,1,3,0,2,1,4,3,True,7
hk,0841.HK,1,3,0,2,1,4,3,True,7
hk,0842.HK,1,3,0,2,1,4,3,True,7
hk,0844.HK,1,3,0,2,1,4,3,True,7
hk,0845.HK,1,0,0,2,1,3,2,False,4
hk,0846.HK,1,3,0,2,1,4,3,True,7
hk,0848.HK,1,3,0,2,1,4,3,True,7
hk,0851.HK,1,3,0,2,1,4,3,True,7
hk,0852.HK,1,3,0,2,1,4,3,True,7
hk,0853.HK,1,3,0,2,1,4,3,True,7
hk,0854.HK,1,3,0,2,1,4,3,True,7
hk,0855.HK,1,3,0,2,1,4,3,True,7
hk,0856.HK,1,3,0,2,1,4,3,True,7
hk,0857.HK,1,3,0,2,1,4,3,True,7
hk,0858.HK,1,3,0,2,1,4,3,True,7
hk,0859.HK,1,3,0,2,1,4,3,True,7
hk,0860.HK,1,3,0,2,1,4,3,True,7
hk,0861.HK,1,3,0,2,1,4,3,True,7
hk,0862.HK,1,0,0,2,1,3,2,False,4
hk,0863.HK,1,3,0,2,1,4,3,True,7
hk,0864.HK,1,3,0,2,1,4,3,True,7
hk,0865.HK,1,3,0,2,1,4,3,True,7
hk,0866.HK,1,3,0,2,1,4,3,True,7
hk,0867.HK,1,3,0,2,1,4,3,True,7
hk,0868.HK,1,3,0,2,1,4,3,True,7
hk,0869.HK,1,3,0,2,1,4,3,True,7
hk,0871.HK,1,3,0,2,1,4,3,True,7
hk,0872.HK,0,0,0,2,1,2,2,False,3
hk,0873.HK,1,3,0,2,1,4,3,True,7
hk,0874.HK,1,3,0,2,1,4,3,True,7
hk,0875.HK,1,3,0,2,1,4,3,True,7
hk,0876.HK,1,3,0,2,1,4,3,True,7
hk,0878.HK,1,3,0,2,1,4,3,True,7
hk,0880.HK,1,3,0,2,1,4,3,True,7
hk,0881.HK,1,3,0,2,1,4,3,True,7
hk,0882.HK,1,3,0,2,1,4,3,True,7
hk,0883.HK,1,3,0,2,1,4,3,True,7
hk,0884.HK,1,3,0,2,1,4,3,True,7
hk,0887.HK,1,3,0,2,1,4,3,True,7
hk,0888.HK,1,2,0,2,1,4,3,True,6
hk,0889.HK,1,3,0,2,1,4,3,True,7
hk,0893.HK,1,3,0,2,1,4,3,True,7
hk,0894.HK,1,3,0,2,1,4,3,True,7
hk,0895.HK,1,3,0,2,1,4,3,True,7
hk,0896.HK,1,3,0,2,1,4,3,True,7
hk,0897.HK,1,3,0,2,1,4,3,True,7
hk,0898.HK,1,3,0,2,1,4,3,True,7
hk,0899.HK,1,3,0,2,1,4,3,True,7
hk,0900.HK,1,3,0,2,1,4,3,True,7
hk,0901.HK,0,2,0,0,0,1,1,False,2
hk,0902.HK,1,3,0,2,1,4,3,True,7
hk,0905.HK,1,3,0,2,1,4,3,True,7
hk,0906.HK,1,0,0,2,1,3,2,False,4
hk,0907.HK,1,2,0,2,1,4,3,True,6
hk,0909.HK,1,3,0,2,1,4,3,True,7
hk,0910.HK,1,2,0,2,1,4,3,True,6
hk,0911.HK,1,3,0,2,1,4,3,True,7
hk,0912.HK,1,3,0,2,1,4,3,True,7
hk,0913.HK,1,3,0,2,1,4,3,True,7
hk,0914.HK,1,3,0,2,1,4,3,True,7
hk,0915.HK,1,3,0,2,1,4,3,True,7
hk,0916.HK,1,3,0,2,1,4,3,True,7
hk,0917.HK,1,3,0,2,0,3,2,False,6
hk,0918.HK,1,3,0,2,1,4,3,True,7
hk,0919.HK,1,3,0,2,1,4,3,True,7
hk,0921.HK,1,3,0,2,1,4,3,True,7
hk,0922.HK,1,3,0,2,1,4,3,True,7
hk,0923.HK,1,3,0,2,1,4,3,True,7
hk,0924.HK,1,0,0,2,1,3,2,False,4
hk,0925.HK,1,0,0,2,1,3,2,False,4
hk,0926.HK,1,3,0,2,1,4,3,True,7
hk,0927.HK,1,3,0,2,1,4,3,True,7
hk,0928.HK,1,3,0,2,1,4,3,True,7
hk,0929.HK,1,3,0,2,1,4,3,True,7
hk,0931.HK,1,3,0,2,1,4,3,True,7
hk,0932.HK,1,3,0,2,1,4,3,True,7
hk,0933.HK,1,3,0,2,1,4,3,True,7
hk,0934.HK,1,3,0,2,1,4,3,True,7
hk,0936.HK,1,3,0,2,1,4,3,True,7
hk,0938.HK,1,2,0,2,1,4,3,True,6
hk,0939.HK,1,3,0,2,1,4,3,True,7
hk,0941.HK,1,3,0,2,1,4,3,True,7
hk,0943.HK,1,0,0,2,1,3,2,False,4
hk,0945.HK,1,3,0,2,1,4,3,True,7
hk,0947.HK,1,3,0,2,1,4,3,True,7
hk,0948.HK,1,3,0,2,1,4,3,True,7
hk,0950.HK,1,3,0,2,1,4,3,True,7
hk,0951.HK,1,3,0,2,1,4,3,True,7
hk,0952.HK,1,3,0,2,1,4,3,True,7
hk,0953.HK,1,3,0,2,1,4,3,True,7
hk,0954.HK,1,3,0,2,1,4,3,True,7
hk,0956.HK,1,3,0,2,1,4,3,True,7
hk,0959.HK,1,0,0,2,1,3,2,False,4
hk,0960.HK,1,3,0,2,1,4,3,True,7
hk,0966.HK,1,3,0,2,1,4,3,True,7
hk,0968.HK,1,3,0,2,1,4,3,True,7
hk,0969.HK,1,2,0,2,1,4,3,True,6
hk,0970.HK,1,3,0,2,1,4,3,True,7
hk,0973.HK,1,0,0,2,1,3,2,False,4
hk,0974.HK,1,3,0,2,1,4,3,True,7
hk,0975.HK,1,3,0,2,1,4,3,True,7
hk,0976.HK,1,0,0,2,1,3,2,False,4
hk,0978.HK,1,3,0,2,1,4,3,True,7
hk,0979.HK,1,0,0,2,1,3,2,False,4
hk,0980.HK,1,2,0,2,1,4,3,True,6
hk,0981.HK,1,3,0,2,1,4,3,True,7
hk,0982.HK,1,0,0,2,1,3,2,False,4
hk,0983.HK,1,3,0,2,1,4,3,True,7
hk,0984.HK,1,2,0,2,1,4,3,True,6
hk,0985.HK,1,0,0,0,0,1,0,False,1
hk,0986.HK,1,3,0,2,1,4,3,True,7
hk,0987.HK,1,3,0,2,1,4,3,True,7
hk,0988.HK,1,0,0,0,0,1,0,False,1
hk,0989.HK,1,2,0,2,1,4,3,True,6
hk,0990.HK,1,3,0,2,1,4,3,True,7
hk,0991.HK,1,3,0,2,1,4,3,True,7
hk,0992.HK,1,3,0,2,1,4,3,True,7
hk,0993.HK,1,2,0,2,1,4,3,True,6
hk,0994.HK,1,3,0,2,1,4,3,True,7
hk,0995.HK,1,3,0,2,1,4,3,True,7
hk,0997.HK,1,3,0,2,1,4,3,True,7
hk,0998.HK,1,3,0,2,1,4,3,True,7
hk,0999.HK,1,3,0,2,0,3,2,False,6
hk,1000.HK,1,3,0,2,1,4,3,True,7
hk,1001.HK,1,3,0,2,1,4,3,True,7
hk,1002.HK,1,3,0,2,1,4,3,True,7
hk,1003.HK,1,3,0,2,1,4,3,True,7
hk,1004.HK,1,2,0,2,1,4,3,True,6
hk,1005.HK,1,3,0,2,1,4,3,True,7
hk,1007.HK,1,0,0,2,1,3,2,False,4
hk,1008.HK,1,3,0,2,1,4,3,True,7
hk,1009.HK,1,0,0,2,1,3,2,False,4
hk,1010.HK,1,1,0,2,1,4,3,True,5
hk,1011.HK,1,2,0,2,1,4,3,True,6
hk,1013.HK,1,2,0,2,1,4,3,True,6
hk,1020.HK,1,3,0,2,1,4,3,True,7
hk,1021.HK,1,3,0,0,0,2,1,False,4
hk,1022.HK,1,3,0,2,1,4,3,True,7
hk,1023.HK,1,0,0,2,1,3,2,False,4
hk,1024.HK,1,3,0,2,1,4,3,True,7
hk,1025.HK,1,3,0,2,1,4,3,True,7
hk,1026.HK,1,3,0,2,1,4,3,True,7
hk,1027.HK,1,3,0,2,1,4,3,True,7
hk,1028.HK,1,3,0,2,1,4,3,True,7
hk,1029.HK,1,3,0,2,1,4,3,True,7
hk,1030.HK,1,3,0,2,1,4,3,True,7
hk,1031.HK,1,0,0,0,0,1,0,False,1
hk,1033.HK,1,3,0,2,1,4,3,True,7
hk,1036.HK,1,3,0,2,1,4,3,True,7
hk,1037.HK,1,3,0,2,1,4,3,True,7
hk,1038.HK,1,3,0,2,1,4,3,True,7
hk,1039.HK,1,3,0,2,1,4,3,True,7
hk,1044.HK,1,3,0,2,1,4,3,True,7
hk,1045.HK,1,3,0,2,1,4,3,True,7
hk,1046.HK,1,0,0,2,1,3,2,False,4
hk,1047.HK,1,0,0,2,1,3,2,False,4
hk,1049.HK,1,3,0,2,1,4,3,True,7
hk,1050.HK,1,3,0,2,1,4,3,True,7
hk,1051.HK,1,3,0,2,1,4,3,True,7
hk,1052.HK,1,3,0,2,1,4,3,True,7
hk,1053.HK,1,3,0,2,1,4,3,True,7
hk,1055.HK,1,3,0,2,1,4,3,True,7
hk,1057.HK,1,3,0,2,1,4,3,True,7
hk,1058.HK,1,3,0,2,1,4,3,True,7
hk,1059.HK,1,0,0,2,1,3,2,False,4
hk,1060.HK,1,3,0,2,1,4,3,True,7
hk,1061.HK,1,3,0,2,1,4,3,True,7
hk,1062.HK,1,3,0,2,1,4,3,True,7
hk,1063.HK,1,3,0,2,1,4,3,True,7
hk,1064.HK,1,3,0,2,1,4,3,True,7
hk,1065.HK,1,3,0,2,1,4,3,True,7
hk,1066.HK,1,3,0,2,1,4,3,True,7
hk,1068.HK,1,2,0,2,1,4,3,True,6
hk,1069.HK,1,0,0,2,1,3,2,False,4
hk,1070.HK,1,3,0,2,1,4,3,True,7
hk,1071.HK,1,3,0,2,1,4,3,True,7
hk,1072.HK,1,3,0,2,1,4,3,True,7
hk,1073.HK,1,3,0,2,1,4,3,True,7
hk,1075.HK,1,3,0,2,1,4,3,True,7
hk,1079.HK,1,0,0,2,1,3,2,False,4
hk,1080.HK,1,3,0,2,1,4,3,True,7
hk,1081.HK,0,3,0,0,0,1,1,False,3
hk,1082.HK,1,0,0,2,1,3,2,False,4
hk,1083.HK,1,3,0,2,1,4,3,True,7
hk,1084.HK,1,3,0,2,1,4,3,True,7
hk,1085.HK,1,3,0,2,1,4,3,True,7
hk,1086.HK,1,3,0,2,1,4,3,True,7
hk,1087.HK,1,3,0,2,1,4,3,True,7
hk,1088.HK,1,3,0,2,1,4,3,True,7
hk,1090.HK,1,3,0,2,1,4,3,True,7
hk,1091.HK,1,3,0,2,1,4,3,True,7
hk,1093.HK,1,3,0,2,1,4,3,True,7
hk,1094.HK,1,3,0,2,1,4,3,True,7
hk,1097.HK,1,2,0,2,1,4,3,True,6
hk,1098.HK,1,3,0,2,1,4,3,True,7
hk,1099.HK,1,3,0,2,1,4,3,True,7
hk,1100.HK,1,3,0,2,1,4,3,True,7
hk,1101.HK,1,0,0,2,1,3,2,False,4
hk,1102.HK,1,3,0,2,1,4,3,True,7
hk,1104.HK,1,0,0,2,1,3,2,False,4
hk,1105.HK,1,3,0,2,1,4,3,True,7
hk,1107.HK,1,0,0,2,1,3,2,False,4
hk,1108.HK,1,3,0,2,1,4,3,True,7
hk,1109.HK,1,3,0,2,1,4,3,True,7
hk,1110.HK,1,3,0,2,1,4,3,True,7
hk,1111.HK,1,3,0,2,0,3,2,False,6
hk,1112.HK,1,3,0,2,1,4,3,True,7
hk,1113.HK,1,3,0,2,1,4,3,True,7
hk,1114.HK,1,3,0,2,1,4,3,True,7
hk,1115.HK,1,3,0,2,1,4,3,True,7
hk,1116.HK,1,0,0,2,1,3,2,False,4
hk,1117.HK,1,3,0,2,1,4,3,True,7
hk,1118.HK,1,3,0,2,1,4,3,True,7
hk,1119.HK,1,3,0,2,1,4,3,True,7
hk,1120.HK,1,3,0,2,1,4,3,True,7
hk,1121.HK,1,3,0,2,1,4,3,True,7
hk,1122.HK,1,3,0,2,1,4,3,True,7
hk,1123.HK,1,3,0,2,1,4,3,True,7
hk,1124.HK,1,3,0,2,1,4,3,True,7
hk,1125.HK,1,0,0,2,1,3,2,False,4
hk,1126.HK,1,3,0,2,1,4,3,True,7
hk,1127.HK,1,3,0,2,1,4,3,True,7
hk,1128.HK,1,2,0,2,1,4,3,True,6
hk,1129.HK,1,3,0,2,1,4,3,True,7
hk,1130.HK,1,0,0,2,1,3,2,False,4
hk,1132.HK,1,3,0,2,1,4,3,True,7
hk,1133.HK,1,3,0,2,1,4,3,True,7
hk,1134.HK,1,3,0,2,1,4,3,True,7
hk,1137.HK,1,3,0,2,1,4,3,True,7
hk,1138.HK,1,3,0,2,1,4,3,True,7
hk,1140.HK,1,3,0,2,1,4,3,True,7
hk,1141.HK,1,3,0,2,1,4,3,True,7
hk,1142.HK,1,3,0,2,1,4,3,True,7
hk,1143.HK,1,3,0,2,1,4,3,True,7
hk,1145.HK,1,3,0,2,1,4,3,True,7
hk,1146.HK,1,3,0,2,1,4,3,True,7
hk,1147.HK,1,3,0,2,1,4,3,True,7
hk,1148.HK,1,3,0,2,1,4,3,True,7
hk,1150.HK,1,3,0,2,1,4,3,True,7
hk,1152.HK,1,3,0,2,1,4,3,True,7
hk,1153.HK,1,2,0,2,1,4,3,True,6
hk,1156.HK,1,2,0,2,1,4,3,True,6
hk,1157.HK,1,3,0,2,1,4,3,True,7
hk,1159.HK,1,2,0,2,1,4,3,True,6
hk,1160.HK,1,3,0,2,1,4,3,True,7
hk,1161.HK,1,3,0,2,1,4,3,True,7
hk,1162.HK,1,3,0,2,1,4,3,True,7
hk,1163.HK,1,3,0,2,1,4,3,True,7
hk,1164.HK,1,3,0,2,1,4,3,True,7
hk,1165.HK,1,0,0,2,1,3,2,False,4
hk,1166.HK,1,0,0,2,1,3,2,False,4
hk,1167.HK,1,3,0,2,1,4,3,True,7
hk,1168.HK,1,3,0,2,1,4,3,True,7
hk,1170.HK,1,3,0,2,1,4,3,True,7
hk,1171.HK,1,3,0,2,1,4,3,True,7
hk,1172.HK,1,3,0,2,1,4,3,True,7
hk,1173.HK,1,3,0,2,1,4,3,True,7
hk,1176.HK,1,2,0,2,1,4,3,True,6
hk,1177.HK,1,3,0,2,1,4,3,True,7
hk,1179.HK,1,3,0,2,1,4,3,True,7
hk,1180.HK,1,3,0,2,1,4,3,True,7
hk,1181.HK,1,3,0,2,1,4,3,True,7
hk,1182.HK,1,3,0,2,1,4,3,True,7
hk,1183.HK,1,3,0,2,1,4,3,True,7
hk,1184.HK,1,3,0,2,1,4,3,True,7
hk,1186.HK,1,3,0,2,1,4,3,True,7
hk,1187.HK,0,3,0,0,0,1,1,False,3
hk,1188.HK,1,2,0,2,1,4,3,True,6
hk,1189.HK,1,0,0,2,1,3,2,False,4
hk,1191.HK,0,1,0,0,0,1,1,False,1
hk,1193.HK,1,3,0,2,1,4,3,True,7
hk,1194.HK,1,0,0,0,0,1,0,False,1
hk,1195.HK,1,0,0,2,1,3,2,False,4
hk,1196.HK,1,3,0,2,1,4,3,True,7
hk,1198.HK,1,3,0,2,1,4,3,True,7
hk,1199.HK,1,2,0,2,1,4,3,True,6
hk,1200.HK,1,3,0,2,1,4,3,True,7
hk,1201.HK,1,3,0,2,1,4,3,True,7
hk,1202.HK,1,1,0,2,1,4,3,True,5
hk,1203.HK,1,3,0,2,1,4,3,True,7
hk,1204.HK,1,3,0,2,1,4,3,True,7
hk,1205.HK,1,3,0,2,1,4,3,True,7
hk,1206.HK,1,3,0,2,1,4,3,True,7
hk,1207.HK,1,0,0,2,1,3,2,False,4
hk,1208.HK,1,3,0,2,1,4,3,True,7
hk,1209.HK,1,3,0,2,1,4,3,True,7
hk,1211.HK,1,3,0,2,1,4,3,True,7
hk,1213.HK,1,3,0,2,1,4,3,True,7
hk,1215.HK,1,3,0,2,1,4,3,True,7
hk,1216.HK,1,3,0,2,1,4,3,True,7
hk,1217.HK,1,3,0,2,1,4,3,True,7
hk,1218.HK,1,3,0,2,1,4,3,True,7
hk,1220.HK,1,0,0,2,1,3,2,False,4
hk,1221.HK,1,0,0,2,1,3,2,False,4
hk,1222.HK,1,3,0,2,1,4,3,True,7
hk,1223.HK,1,3,0,2,1,4,3,True,7
hk,1224.HK,1,3,0,2,1,4,3,True,7
hk,1225.HK,1,3,0,2,1,4,3,True,7
hk,1226.HK,1,3,0,2,1,4,3,True,7
hk,1228.HK,1,2,0,2,1,4,3,True,6
hk,1229.HK,1,3,0,2,1,4,3,True,7
hk,1231.HK,1,3,0,2,1,4,3,True,7
hk,1232.HK,1,2,0,2,1,4,3,True,6
hk,1233.HK,1,2,0,2,1,4,3,True,6
hk,1234.HK,1,3,0,2,1,4,3,True,7
hk,1235.HK,1,3,0,2,1,4,3,True,7
hk,1236.HK,0,1,0,0,0,1,1,False,1
hk,1237.HK,1,3,0,2,1,4,3,True,7
hk,1238.HK,1,3,0,2,1,4,3,True,7
hk,1239.HK,1,2,0,2,1,4,3,True,6
hk,1240.HK,1,3,0,2,1,4,3,True,7
hk,1241.HK,1,3,0,2,1,4,3,True,7
hk,1243.HK,1,3,0,2,1,4,3,True,7
hk,1244.HK,1,3,0,2,1,4,3,True,7
hk,1245.HK,1,3,0,2,1,4,3,True,7
hk,1246.HK,1,2,0,2,1,4,3,True,6
hk,1247.HK,1,3,0,2,1,4,3,True,7
hk,1250.HK,1,3,0,2,1,4,3,True,7
hk,1251.HK,1,3,0,2,1,4,3,True,7
hk,1252.HK,1,0,0,2,1,3,2,False,4
hk,1253.HK,1,2,0,2,1,4,3,True,6
hk,1255.HK,1,2,0,2,1,4,3,True,6
hk,1257.HK,1,3,0,2,1,4,3,True,7
hk,1258.HK,1,3,0,2,1,4,3,True,7
hk,1259.HK,1,3,0,2,1,4,3,True,7
hk,1260.HK,1,3,0,2,1,4,3,True,7
hk,1262.HK,1,3,0,2,1,4,3,True,7
hk,1263.HK,1,0,0,0,0,1,0,False,1
hk,1265.HK,1,3,0,2,1,4,3,True,7
hk,1268.HK,1,3,0,2,1,4,3,True,7
hk,1269.HK,1,2,0,2,1,4,3,True,6
hk,1270.HK,1,3,0,2,1,4,3,True,7
hk,1271.HK,1,3,0,2,1,4,3,True,7
hk,1272.HK,1,3,0,2,1,4,3,True,7
hk,1273.HK,1,3,0,2,1,4,3,True,7
hk,1274.HK,1,3,0,2,0,3,2,False,6
hk,1276.HK,1,3,0,2,0,3,2,False,6
hk,1277.HK,1,3,0,2,1,4,3,True,7
hk,1278.HK,1,3,0,2,1,4,3,True,7
hk,1280.HK,1,3,0,2,1,4,3,True,7
hk,1281.HK,1,3,0,2,1,4,3,True,7
hk,1282.HK,1,3,0,2,1,4,3,True,7
hk,1283.HK,1,3,0,2,1,4,3,True,7
hk,1284.HK,1,3,0,2,0,3,2,False,6
hk,1285.HK,1,3,0,2,1,4,3,True,7
hk,1286.HK,1,3,0,2,1,4,3,True,7
hk,1288.HK,1,3,0,2,1,4,3,True,7
hk,1289.HK,1,3,0,2,1,4,3,True,7
hk,1290.HK,1,3,0,2,1,4,3,True,7
hk,1292.HK,1,3,0,2,1,4,3,True,7
hk,1293.HK,1,0,0,2,1,3,2,False,4
hk,1297.HK,1,0,0,0,0,1,0,False,1
hk,1298.HK,1,3,0,2,1,4,3,True,7
hk,1299.HK,1,3,0,2,1,4,3,True,7
hk,1300.HK,1,3,0,2,1,4,3,True,7
hk,1301.HK,1,3,0,2,1,4,3,True,7
hk,1302.HK,1,3,0,2,1,4,3,True,7
hk,1303.HK,1,3,0,2,1,4,3,True,7
hk,1304.HK,1,3,0,2,0,3,2,False,6
hk,1305.HK,1,3,0,2,1,4,3,True,7
hk,1308.HK,1,3,0,2,1,4,3,True,7
hk,1310.HK,1,2,0,2,1,4,3,True,6
